business_id,business_name,plan_tier,seats,mrr,signup_date,renewal_date,is_power_user_seed
BUS-007393,Nova Group,Free,3,0.0,2025-11-27,2026-11-27,False
BUS-007394,Globex Group,Free,2,0.0,2024-02-25,2027-02-24,False
BUS-007395,Initech Labs,Free,3,0.0,2026-02-19,2027-02-19,False
BUS-007396,Apex Auto,Free,1,0.0,2023-12-06,2026-12-05,False
BUS-007397,Summit Foods,Mid,12,91.11,2024-08-10,2026-08-10,False
BUS-007398,Cedar Supply,Free,1,0.0,2023-09-06,2026-09-05,False
BUS-007399,Summit Consulting,Free,3,0.0,2023-08-03,2026-08-02,False
BUS-007400,Nova Media,Mid,3,93.79,2024-07-29,2026-07-29,False
BUS-007401,Stellar Trading,Mid,11,69.94,2023-10-10,2026-10-09,False
BUS-007402,Umbra Group,Free,1,0.0,2025-06-15,2026-06-15,False
BUS-007403,Umbra Trading,Premium,57,642.58,2024-02-06,2027-02-05,False
BUS-007404,Initech Bakery,Mid,3,73.9,2024-01-28,2027-01-27,False
BUS-007405,Nova Auto,Mid,4,44.94,2024-12-03,2026-12-03,True
BUS-007406,Cedar Consulting,Free,1,0.0,2024-01-22,2027-01-21,False
BUS-007407,Cedar Foods,Free,2,0.0,2023-12-25,2026-12-24,False
BUS-007408,Bright Media,Free,3,0.0,2024-08-15,2026-08-15,False
BUS-007409,Globex Media,Free,2,0.0,2024-05-05,2027-05-05,False
BUS-007410,Cedar Logistics,Premium,46,449.45,2023-08-04,2026-08-03,False
BUS-007411,Vertex Auto,Free,2,0.0,2026-04-04,2027-04-04,False
BUS-007412,Cobalt Media,Mid,17,54.66,2023-07-19,2026-07-18,False
BUS-007413,Pioneer Media,Mid,14,43.11,2024-11-17,2026-11-17,False
BUS-007414,Quantum Trading,Free,3,0.0,2025-06-01,2027-06-01,False
BUS-007415,Acme Foods,Mid,4,57.96,2024-10-21,2026-10-21,False
BUS-007416,Cedar Health,Mid,5,72.22,2023-07-26,2026-07-25,False
BUS-007417,Summit Auto,Mid,7,45.91,2025-07-11,2026-07-11,False
BUS-007418,Summit Trading,Mid,11,60.0,2023-07-18,2026-07-17,False
BUS-007419,Nova Builders,Free,2,0.0,2023-10-17,2026-10-16,False
BUS-007420,Cobalt Studios,Mid,15,57.53,2024-10-20,2026-10-20,False
BUS-007421,Summit Bakery,Mid,15,81.71,2023-06-25,2026-06-24,False
BUS-007422,Iron Health,Mid,3,58.71,2025-12-03,2026-12-03,True
BUS-007423,Vertex Foods,Free,1,0.0,2023-06-29,2026-06-28,False
BUS-007424,Nova Bakery,Free,3,0.0,2024-11-19,2026-11-19,False
BUS-007425,Pioneer Auto,Free,1,0.0,2023-12-19,2026-12-18,False
BUS-007426,Vertex Health,Premium,70,731.77,2026-01-21,2027-01-21,False
BUS-007427,Harbor Auto,Free,1,0.0,2026-05-01,2027-05-01,False
BUS-007428,Pioneer Builders,Free,3,0.0,2025-11-04,2026-11-04,False
BUS-007429,Apex Auto,Free,3,0.0,2024-05-16,2027-05-16,False
BUS-007430,Summit Retail,Premium,93,238.43,2025-02-02,2027-02-02,False
BUS-007431,Acme Labs,Premium,45,183.52,2023-09-20,2026-09-19,False
BUS-007432,Initech Foods,Free,3,0.0,2025-02-15,2027-02-15,False
BUS-007433,Iron Builders,Mid,12,75.39,2025-01-01,2027-01-01,False
BUS-007434,Stellar Bakery,Premium,89,162.33,2023-09-10,2026-09-09,False
BUS-007435,Umbra Logistics,Free,1,0.0,2025-12-05,2026-12-05,False
BUS-007436,Umbra Logistics,Free,2,0.0,2025-06-27,2026-06-27,False
BUS-007437,Stellar Works,Free,2,0.0,2023-07-24,2026-07-23,False
BUS-007438,Acme Works,Mid,10,33.63,2026-01-05,2027-01-05,False
BUS-007439,Apex Studios,Free,2,0.0,2026-03-25,2027-03-25,False
BUS-007440,Iron Supply,Free,1,0.0,2025-04-20,2027-04-20,False
BUS-007441,Nova Group,Free,2,0.0,2025-03-16,2027-03-16,False
BUS-007442,Cobalt Trading,Free,1,0.0,2026-04-28,2027-04-28,False
BUS-007443,Cobalt Foods,Free,2,0.0,2026-02-11,2027-02-11,False
BUS-007444,Cobalt Media,Free,3,0.0,2023-07-18,2026-07-17,False
BUS-007445,Bright Retail,Free,3,0.0,2025-04-09,2027-04-09,False
BUS-007446,Summit Auto,Free,1,0.0,2023-06-06,2026-06-05,False
BUS-007447,Pioneer Works,Free,1,0.0,2025-01-30,2027-01-30,False
BUS-007448,Apex Studios,Premium,82,242.17,2025-05-30,2027-05-30,False
BUS-007449,Harbor Consulting,Mid,3,37.04,2024-05-14,2027-05-14,True
BUS-007450,Cobalt Bakery,Free,2,0.0,2023-11-02,2026-11-01,False
BUS-007451,Stellar Retail,Free,2,0.0,2025-01-31,2027-01-31,False
BUS-007452,Quantum Logistics,Free,3,0.0,2023-11-03,2026-11-02,False
BUS-007453,Apex Logistics,Mid,6,74.88,2023-07-26,2026-07-25,False
BUS-007454,Globex Studios,Mid,9,82.46,2023-09-26,2026-09-25,False
BUS-007455,Globex Consulting,Free,1,0.0,2026-03-24,2027-03-24,False
BUS-007456,Pioneer Works,Free,2,0.0,2024-08-12,2026-08-12,False
BUS-007457,Umbra Studios,Free,1,0.0,2024-05-16,2027-05-16,False
BUS-007458,Bright Retail,Premium,39,457.64,2026-01-15,2027-01-15,False
BUS-007459,Harbor Retail,Free,3,0.0,2026-04-29,2027-04-29,False
BUS-007460,Vertex Works,Premium,59,741.77,2025-03-04,2027-03-04,False
BUS-007461,Cobalt Health,Mid,17,87.96,2025-05-26,2027-05-26,False
BUS-007462,Cobalt Media,Mid,15,56.94,2025-04-16,2027-04-16,False
BUS-007463,Vertex Builders,Free,1,0.0,2024-05-22,2027-05-22,False
BUS-007464,Acme Works,Mid,6,67.73,2025-08-03,2026-08-03,False
BUS-007465,Umbra Health,Free,3,0.0,2025-04-05,2027-04-05,False
BUS-007466,Umbra Supply,Premium,48,300.66,2024-11-02,2026-11-02,False
BUS-007467,Cedar Retail,Mid,8,97.84,2024-03-08,2027-03-08,False
BUS-007468,Iron Logistics,Mid,3,97.61,2025-07-20,2026-07-20,False
BUS-007469,Bright Media,Mid,10,89.76,2025-01-21,2027-01-21,False
BUS-007470,Harbor Bakery,Free,2,0.0,2026-01-04,2027-01-04,False
BUS-007471,Acme Retail,Premium,29,359.74,2025-09-04,2026-09-04,False
BUS-007472,Iron Studios,Free,3,0.0,2023-11-27,2026-11-26,False
BUS-007473,Cedar Builders,Premium,71,363.08,2025-10-01,2026-10-01,False
BUS-007474,Apex Works,Mid,8,59.0,2025-11-27,2026-11-27,False
BUS-007475,Globex Builders,Mid,15,30.67,2025-10-28,2026-10-28,False
BUS-007476,Acme Consulting,Free,1,0.0,2025-11-19,2026-11-19,False
BUS-007477,Iron Supply,Free,2,0.0,2024-06-03,2027-06-03,False
BUS-007478,Iron Retail,Mid,10,55.91,2024-02-16,2027-02-15,False
BUS-007479,Initech Trading,Mid,12,75.0,2023-08-26,2026-08-25,False
BUS-007480,Harbor Labs,Free,2,0.0,2023-06-05,2026-06-04,False
BUS-007481,Summit Group,Mid,15,80.86,2024-12-26,2026-12-26,False
BUS-007482,Bright Bakery,Mid,5,38.21,2023-08-15,2026-08-14,False
BUS-007483,Acme Media,Mid,16,53.41,2023-09-30,2026-09-29,False
BUS-007484,Acme Partners,Free,2,0.0,2025-06-01,2027-06-01,False
BUS-007485,Stellar Trading,Mid,4,74.45,2023-12-31,2026-12-30,True
BUS-007486,Globex Partners,Premium,93,376.7,2024-05-14,2027-05-14,False
BUS-007487,Apex Bakery,Free,1,0.0,2023-12-02,2026-12-01,False
BUS-007488,Bright Works,Free,1,0.0,2025-02-07,2027-02-07,False
BUS-007489,Cedar Bakery,Free,3,0.0,2026-01-04,2027-01-04,False
BUS-007490,Iron Group,Free,3,0.0,2023-09-16,2026-09-15,False
BUS-007491,Globex Supply,Mid,4,71.61,2024-09-28,2026-09-28,False
BUS-007492,Nova Studios,Mid,11,62.28,2023-12-26,2026-12-25,False
BUS-007493,Cobalt Health,Mid,17,65.79,2026-03-28,2027-03-28,False
BUS-007494,Nova Builders,Mid,10,89.47,2023-06-28,2026-06-27,False
BUS-007495,Apex Group,Mid,10,54.38,2024-01-30,2027-01-29,False
BUS-007496,Vertex Foods,Premium,67,741.91,2023-07-11,2026-07-10,False
BUS-007497,Initech Media,Free,1,0.0,2023-11-15,2026-11-14,False
BUS-007498,Acme Bakery,Free,2,0.0,2024-05-08,2027-05-08,False
BUS-007499,Nova Logistics,Mid,6,89.64,2025-02-16,2027-02-16,False
BUS-007500,Iron Logistics,Free,2,0.0,2024-03-13,2027-03-13,False
BUS-007501,Vertex Health,Free,3,0.0,2025-06-12,2026-06-12,False
BUS-007502,Iron Logistics,Mid,9,51.6,2025-09-03,2026-09-03,False
BUS-007503,Cedar Consulting,Free,2,0.0,2026-01-10,2027-01-10,False
BUS-007504,Bright Foods,Mid,15,45.16,2025-09-30,2026-09-30,False
BUS-007505,Quantum Bakery,Free,3,0.0,2025-11-10,2026-11-10,False
BUS-007506,Initech Foods,Premium,88,187.64,2025-09-29,2026-09-29,False
BUS-007507,Acme Builders,Free,3,0.0,2026-03-18,2027-03-18,False
BUS-007508,Summit Health,Premium,86,178.9,2023-12-01,2026-11-30,False
BUS-007509,Quantum Builders,Mid,3,83.9,2025-12-23,2026-12-23,False
BUS-007510,Initech Consulting,Premium,73,485.83,2025-10-26,2026-10-26,False
BUS-007511,Acme Group,Free,3,0.0,2026-01-13,2027-01-13,False
BUS-007512,Initech Health,Premium,16,534.3,2023-05-30,2027-05-29,False
BUS-007513,Bright Supply,Free,1,0.0,2023-12-08,2026-12-07,False
BUS-007514,Nova Builders,Free,2,0.0,2023-09-22,2026-09-21,False
BUS-007515,Cobalt Trading,Free,1,0.0,2024-01-17,2027-01-16,False
BUS-007516,Pioneer Studios,Mid,3,53.96,2023-06-07,2026-06-06,False
BUS-007517,Cedar Partners,Free,3,0.0,2026-04-11,2027-04-11,False
BUS-007518,Cobalt Consulting,Free,3,0.0,2024-07-13,2026-07-13,False
BUS-007519,Quantum Trading,Free,1,0.0,2026-02-25,2027-02-25,False
BUS-007520,Bright Logistics,Free,2,0.0,2025-12-23,2026-12-23,False
BUS-007521,Vertex Studios,Free,3,0.0,2023-11-25,2026-11-24,False
BUS-007522,Umbra Builders,Mid,12,51.26,2023-09-19,2026-09-18,False
BUS-007523,Vertex Auto,Mid,16,54.24,2023-07-03,2026-07-02,False
BUS-007524,Initech Labs,Free,3,0.0,2026-02-16,2027-02-16,False
BUS-007525,Stellar Builders,Free,2,0.0,2025-01-14,2027-01-14,False
BUS-007526,Cobalt Partners,Premium,27,739.99,2023-11-09,2026-11-08,False
BUS-007527,Vertex Group,Free,2,0.0,2024-08-16,2026-08-16,False
BUS-007528,Pioneer Builders,Free,1,0.0,2024-04-26,2027-04-26,False
BUS-007529,Vertex Logistics,Free,2,0.0,2024-11-26,2026-11-26,False
BUS-007530,Umbra Bakery,Free,3,0.0,2026-04-26,2027-04-26,False
BUS-007531,Apex Builders,Free,2,0.0,2023-08-31,2026-08-30,False
BUS-007532,Pioneer Auto,Mid,13,97.59,2025-10-06,2026-10-06,False
BUS-007533,Acme Retail,Mid,6,41.0,2025-03-11,2027-03-11,False
BUS-007534,Harbor Studios,Mid,6,38.22,2024-07-19,2026-07-19,False
BUS-007535,Nova Bakery,Mid,14,45.43,2024-10-11,2026-10-11,False
BUS-007536,Bright Media,Mid,12,54.46,2023-08-20,2026-08-19,False
BUS-007537,Stellar Foods,Premium,31,481.02,2023-08-03,2026-08-02,False
BUS-007538,Cedar Media,Free,1,0.0,2023-12-26,2026-12-25,False
BUS-007539,Vertex Health,Mid,14,66.62,2024-08-18,2026-08-18,False
BUS-007540,Apex Consulting,Free,3,0.0,2025-06-12,2026-06-12,False
BUS-007541,Iron Consulting,Free,2,0.0,2023-06-01,2027-05-31,False
BUS-007542,Bright Consulting,Mid,16,81.28,2023-10-22,2026-10-21,True
BUS-007543,Apex Labs,Mid,8,90.83,2023-09-29,2026-09-28,False
BUS-007544,Nova Studios,Free,2,0.0,2024-05-13,2027-05-13,False
BUS-007545,Bright Works,Free,1,0.0,2025-11-16,2026-11-16,False
BUS-007546,Initech Auto,Free,1,0.0,2025-12-25,2026-12-25,False
BUS-007547,Acme Retail,Free,1,0.0,2023-10-27,2026-10-26,False
BUS-007548,Iron Partners,Mid,15,36.68,2024-09-27,2026-09-27,False
BUS-007549,Bright Retail,Premium,58,660.71,2023-06-26,2026-06-25,False
BUS-007550,Cobalt Labs,Mid,4,46.55,2023-11-16,2026-11-15,False
BUS-007551,Quantum Consulting,Free,3,0.0,2024-06-22,2026-06-22,False
BUS-007552,Vertex Studios,Free,3,0.0,2025-12-01,2026-12-01,False
BUS-007553,Harbor Works,Mid,15,45.61,2024-02-25,2027-02-24,False
BUS-007554,Apex Builders,Mid,8,89.15,2023-08-12,2026-08-11,False
BUS-007555,Nova Consulting,Mid,8,37.96,2024-07-02,2026-07-02,False
BUS-007556,Cedar Group,Free,3,0.0,2025-03-10,2027-03-10,False
BUS-007557,Apex Bakery,Mid,13,48.82,2025-08-08,2026-08-08,False
BUS-007558,Initech Supply,Free,1,0.0,2023-10-31,2026-10-30,False
BUS-007559,Stellar Builders,Free,3,0.0,2023-12-01,2026-11-30,False
BUS-007560,Stellar Studios,Free,1,0.0,2024-03-08,2027-03-08,False
BUS-007561,Apex Labs,Mid,4,56.68,2023-06-12,2026-06-11,False
BUS-007562,Pioneer Partners,Free,1,0.0,2023-08-16,2026-08-15,False
BUS-007563,Stellar Labs,Mid,4,82.51,2024-12-18,2026-12-18,False
BUS-007564,Bright Consulting,Free,3,0.0,2024-06-21,2026-06-21,False
BUS-007565,Summit Logistics,Free,1,0.0,2024-03-10,2027-03-10,False
BUS-007566,Acme Supply,Free,2,0.0,2025-05-25,2027-05-25,False
BUS-007567,Summit Consulting,Mid,11,34.8,2026-04-27,2027-04-27,False
BUS-007568,Quantum Group,Premium,36,572.39,2026-03-13,2027-03-13,False
BUS-007569,Summit Builders,Free,3,0.0,2024-06-20,2026-06-20,False
BUS-007570,Umbra Retail,Mid,7,44.66,2023-08-09,2026-08-08,True
BUS-007571,Cobalt Group,Free,3,0.0,2023-07-27,2026-07-26,False
BUS-007572,Initech Logistics,Free,3,0.0,2025-01-31,2027-01-31,False
BUS-007573,Summit Foods,Mid,11,33.84,2024-08-19,2026-08-19,False
BUS-007574,Cobalt Media,Free,3,0.0,2023-09-17,2026-09-16,False
BUS-007575,Vertex Bakery,Premium,58,457.57,2024-11-15,2026-11-15,False
BUS-007576,Cobalt Builders,Mid,11,83.15,2026-02-26,2027-02-26,True
BUS-007577,Quantum Bakery,Free,3,0.0,2025-10-29,2026-10-29,False
BUS-007578,Iron Health,Free,2,0.0,2024-05-04,2027-05-04,False
BUS-007579,Nova Retail,Free,1,0.0,2026-01-07,2027-01-07,False
BUS-007580,Umbra Works,Free,1,0.0,2023-08-06,2026-08-05,False
BUS-007581,Cobalt Media,Mid,3,51.59,2024-12-20,2026-12-20,False
BUS-007582,Initech Media,Free,3,0.0,2025-10-28,2026-10-28,False
BUS-007583,Cedar Bakery,Mid,5,31.69,2025-02-11,2027-02-11,True
BUS-007584,Vertex Supply,Free,1,0.0,2023-10-19,2026-10-18,False
BUS-007585,Acme Auto,Free,3,0.0,2025-10-06,2026-10-06,False
BUS-007586,Initech Works,Free,1,0.0,2026-03-27,2027-03-27,False
BUS-007587,Apex Consulting,Mid,16,42.66,2024-07-10,2026-07-10,True
BUS-007588,Initech Retail,Free,3,0.0,2026-03-29,2027-03-29,False
BUS-007589,Summit Labs,Mid,3,42.36,2025-10-30,2026-10-30,False
BUS-007590,Apex Logistics,Free,2,0.0,2024-03-01,2027-03-01,False
BUS-007591,Iron Partners,Premium,40,639.58,2026-02-20,2027-02-20,False
BUS-007592,Globex Health,Free,2,0.0,2025-06-18,2026-06-18,False
BUS-007593,Bright Retail,Free,3,0.0,2026-04-20,2027-04-20,False
BUS-007594,Stellar Auto,Mid,17,91.95,2025-01-21,2027-01-21,False
BUS-007595,Bright Studios,Free,2,0.0,2025-04-16,2027-04-16,False
BUS-007596,Summit Builders,Free,1,0.0,2026-02-20,2027-02-20,False
BUS-007597,Quantum Trading,Free,1,0.0,2023-08-15,2026-08-14,False
BUS-007598,Umbra Retail,Premium,56,549.33,2024-06-11,2026-06-11,False
BUS-007599,Apex Works,Free,1,0.0,2026-03-05,2027-03-05,False
BUS-007600,Summit Labs,Free,3,0.0,2025-07-02,2026-07-02,False
BUS-007601,Harbor Group,Free,1,0.0,2025-03-18,2027-03-18,False
BUS-007602,Globex Foods,Free,1,0.0,2025-01-05,2027-01-05,False
BUS-007603,Pioneer Partners,Mid,6,76.27,2023-06-10,2026-06-09,False
BUS-007604,Harbor Labs,Free,1,0.0,2025-10-09,2026-10-09,False
BUS-007605,Nova Supply,Mid,3,85.68,2024-08-31,2026-08-31,True
BUS-007606,Summit Group,Free,1,0.0,2025-10-27,2026-10-27,False
BUS-007607,Cedar Supply,Free,3,0.0,2025-08-29,2026-08-29,False
BUS-007608,Cedar Auto,Free,1,0.0,2025-01-28,2027-01-28,False
BUS-007609,Apex Health,Premium,56,456.52,2024-09-17,2026-09-17,False
BUS-007610,Acme Studios,Mid,3,36.84,2025-09-30,2026-09-30,False
BUS-007611,Apex Auto,Free,1,0.0,2025-10-22,2026-10-22,False
BUS-007612,Apex Labs,Free,3,0.0,2026-04-20,2027-04-20,False
BUS-007613,Harbor Bakery,Mid,4,89.62,2024-05-20,2027-05-20,True
BUS-007614,Iron Partners,Premium,84,704.99,2024-02-26,2027-02-25,False
BUS-007615,Apex Consulting,Mid,15,31.46,2024-02-03,2027-02-02,True
BUS-007616,Summit Retail,Mid,13,74.62,2023-06-14,2026-06-13,False
BUS-007617,Cobalt Consulting,Mid,13,60.19,2023-12-16,2026-12-15,False
BUS-007618,Cobalt Logistics,Free,1,0.0,2024-11-24,2026-11-24,False
BUS-007619,Quantum Health,Premium,39,380.07,2024-06-08,2026-06-08,False
BUS-007620,Cedar Health,Free,2,0.0,2025-11-04,2026-11-04,False
BUS-007621,Iron Health,Mid,14,97.47,2023-09-17,2026-09-16,True
BUS-007622,Pioneer Auto,Free,1,0.0,2024-09-04,2026-09-04,False
BUS-007623,Globex Studios,Free,3,0.0,2026-01-20,2027-01-20,False
BUS-007624,Pioneer Health,Mid,17,31.29,2023-12-13,2026-12-12,False
BUS-007625,Cedar Studios,Free,2,0.0,2023-12-17,2026-12-16,False
BUS-007626,Initech Trading,Mid,14,39.73,2024-11-30,2026-11-30,False
BUS-007627,Vertex Builders,Premium,88,164.88,2023-06-03,2027-06-02,False
BUS-007628,Umbra Builders,Free,3,0.0,2023-06-01,2027-05-31,False
BUS-007629,Stellar Group,Mid,13,50.8,2026-02-09,2027-02-09,True
BUS-007630,Cobalt Trading,Free,2,0.0,2025-09-16,2026-09-16,False
BUS-007631,Harbor Retail,Mid,3,41.72,2024-04-21,2027-04-21,True
BUS-007632,Vertex Consulting,Mid,4,43.17,2025-10-25,2026-10-25,False
BUS-007633,Summit Logistics,Free,3,0.0,2024-05-25,2027-05-25,False
BUS-007634,Umbra Supply,Free,2,0.0,2026-03-01,2027-03-01,False
BUS-007635,Pioneer Builders,Free,2,0.0,2026-02-19,2027-02-19,False
BUS-007636,Stellar Supply,Mid,11,37.95,2025-04-15,2027-04-15,False
BUS-007637,Bright Auto,Mid,17,37.23,2025-06-03,2027-06-03,False
BUS-007638,Globex Supply,Free,1,0.0,2025-07-29,2026-07-29,False
BUS-007639,Cobalt Supply,Free,2,0.0,2024-01-18,2027-01-17,False
BUS-007640,Apex Consulting,Free,3,0.0,2024-05-06,2027-05-06,False
BUS-007641,Pioneer Trading,Free,1,0.0,2024-11-15,2026-11-15,False
BUS-007642,Nova Auto,Mid,4,75.41,2024-08-16,2026-08-16,False
BUS-007643,Bright Bakery,Free,1,0.0,2025-05-20,2027-05-20,False
BUS-007644,Harbor Bakery,Free,3,0.0,2024-05-29,2027-05-29,False
BUS-007645,Harbor Media,Free,3,0.0,2025-06-25,2026-06-25,False
BUS-007646,Bright Media,Free,1,0.0,2025-04-19,2027-04-19,False
BUS-007647,Globex Auto,Mid,4,67.57,2025-08-27,2026-08-27,False
BUS-007648,Harbor Retail,Free,1,0.0,2026-02-06,2027-02-06,False
BUS-007649,Quantum Labs,Free,2,0.0,2023-08-07,2026-08-06,False
BUS-007650,Summit Labs,Mid,11,45.75,2026-01-16,2027-01-16,False
BUS-007651,Iron Supply,Free,2,0.0,2023-09-05,2026-09-04,False
BUS-007652,Umbra Labs,Mid,14,78.2,2025-12-22,2026-12-22,False
BUS-007653,Iron Trading,Free,2,0.0,2025-10-09,2026-10-09,False
BUS-007654,Cedar Labs,Mid,10,50.53,2024-08-15,2026-08-15,False
BUS-007655,Quantum Works,Mid,12,96.06,2025-09-08,2026-09-08,False
BUS-007656,Harbor Auto,Mid,10,44.51,2024-08-17,2026-08-17,False
BUS-007657,Iron Consulting,Free,2,0.0,2024-07-29,2026-07-29,False
BUS-007658,Cobalt Retail,Mid,5,81.58,2025-01-25,2027-01-25,True
BUS-007659,Cobalt Trading,Free,2,0.0,2025-01-22,2027-01-22,False
BUS-007660,Globex Media,Free,3,0.0,2025-11-24,2026-11-24,False
BUS-007661,Cedar Logistics,Free,2,0.0,2025-09-23,2026-09-23,False
BUS-007662,Quantum Studios,Mid,7,43.38,2023-10-29,2026-10-28,False
BUS-007663,Bright Trading,Premium,74,416.37,2025-11-10,2026-11-10,False
BUS-007664,Cobalt Labs,Premium,90,202.05,2025-10-05,2026-10-05,False
BUS-007665,Quantum Group,Free,2,0.0,2025-04-18,2027-04-18,False
BUS-007666,Globex Logistics,Mid,10,47.52,2025-02-18,2027-02-18,False
BUS-007667,Cedar Retail,Free,1,0.0,2023-05-24,2027-05-23,False
BUS-007668,Cobalt Bakery,Free,1,0.0,2024-05-29,2027-05-29,False
BUS-007669,Umbra Health,Mid,14,69.31,2024-01-08,2027-01-07,True
BUS-007670,Iron Retail,Free,1,0.0,2026-03-14,2027-03-14,False
BUS-007671,Quantum Auto,Free,3,0.0,2023-08-22,2026-08-21,False
BUS-007672,Pioneer Group,Free,2,0.0,2024-07-11,2026-07-11,False
BUS-007673,Initech Bakery,Premium,67,691.63,2025-04-02,2027-04-02,False
BUS-007674,Quantum Partners,Mid,11,67.37,2025-05-09,2027-05-09,False
BUS-007675,Cedar Foods,Mid,3,30.97,2023-05-30,2027-05-29,False
BUS-007676,Summit Auto,Free,1,0.0,2025-08-22,2026-08-22,False
BUS-007677,Apex Auto,Free,3,0.0,2025-10-03,2026-10-03,False
BUS-007678,Cedar Logistics,Premium,11,461.45,2026-01-28,2027-01-28,False
BUS-007679,Nova Health,Free,3,0.0,2026-02-16,2027-02-16,False
BUS-007680,Vertex Group,Free,2,0.0,2025-04-21,2027-04-21,False
BUS-007681,Apex Trading,Free,1,0.0,2024-11-13,2026-11-13,False
BUS-007682,Stellar Logistics,Premium,79,424.51,2023-11-28,2026-11-27,False
BUS-007683,Initech Retail,Free,1,0.0,2025-10-25,2026-10-25,False
BUS-007684,Stellar Labs,Free,1,0.0,2025-06-28,2026-06-28,False
BUS-007685,Acme Foods,Free,1,0.0,2025-01-20,2027-01-20,False
BUS-007686,Apex Health,Free,1,0.0,2025-11-20,2026-11-20,False
BUS-007687,Cobalt Retail,Free,2,0.0,2025-04-21,2027-04-21,False
BUS-007688,Quantum Partners,Mid,9,68.85,2025-10-20,2026-10-20,False
BUS-007689,Umbra Logistics,Mid,17,78.91,2023-08-10,2026-08-09,False
BUS-007690,Pioneer Foods,Free,1,0.0,2025-04-20,2027-04-20,False
BUS-007691,Stellar Supply,Free,1,0.0,2025-11-05,2026-11-05,False
BUS-007692,Quantum Foods,Free,2,0.0,2026-01-19,2027-01-19,False
BUS-007693,Iron Supply,Free,1,0.0,2023-09-08,2026-09-07,False
BUS-007694,Summit Labs,Free,3,0.0,2023-07-30,2026-07-29,False
BUS-007695,Initech Labs,Free,2,0.0,2024-12-07,2026-12-07,False
BUS-007696,Initech Group,Free,1,0.0,2024-12-12,2026-12-12,False
BUS-007697,Quantum Works,Free,1,0.0,2025-05-14,2027-05-14,False
BUS-007698,Quantum Trading,Mid,6,72.12,2024-06-30,2026-06-30,False
BUS-007699,Umbra Builders,Mid,17,40.87,2025-04-23,2027-04-23,False
BUS-007700,Harbor Foods,Free,2,0.0,2024-12-09,2026-12-09,False
BUS-007701,Vertex Trading,Mid,9,71.3,2025-07-04,2026-07-04,False
BUS-007702,Bright Bakery,Free,3,0.0,2024-08-27,2026-08-27,False
BUS-007703,Quantum Trading,Premium,20,354.4,2025-06-12,2026-06-12,False
BUS-007704,Cedar Supply,Mid,9,64.88,2026-03-05,2027-03-05,True
BUS-007705,Initech Studios,Free,1,0.0,2024-10-14,2026-10-14,False
BUS-007706,Vertex Trading,Mid,3,47.87,2023-11-20,2026-11-19,True
BUS-007707,Summit Works,Premium,35,604.37,2025-08-15,2026-08-15,False
BUS-007708,Vertex Retail,Free,2,0.0,2024-01-31,2027-01-30,False
BUS-007709,Cobalt Foods,Mid,11,75.26,2023-12-15,2026-12-14,False
BUS-007710,Acme Group,Mid,5,85.84,2023-10-07,2026-10-06,False
BUS-007711,Initech Foods,Premium,34,516.73,2024-06-24,2026-06-24,False
BUS-007712,Bright Auto,Free,3,0.0,2026-01-24,2027-01-24,False
BUS-007713,Cedar Foods,Mid,7,35.21,2024-01-10,2027-01-09,False
BUS-007714,Quantum Partners,Premium,63,392.8,2024-12-21,2026-12-21,False
BUS-007715,Cedar Auto,Mid,16,56.01,2025-11-10,2026-11-10,False
BUS-007716,Cobalt Partners,Free,2,0.0,2023-10-20,2026-10-19,False
BUS-007717,Harbor Foods,Premium,56,487.72,2024-10-15,2026-10-15,False
BUS-007718,Stellar Works,Free,3,0.0,2023-06-19,2026-06-18,False
BUS-007719,Stellar Supply,Free,3,0.0,2025-05-29,2027-05-29,False
BUS-007720,Cedar Media,Free,1,0.0,2024-10-31,2026-10-31,False
BUS-007721,Cobalt Trading,Free,2,0.0,2024-02-26,2027-02-25,False
BUS-007722,Vertex Media,Free,2,0.0,2023-06-11,2026-06-10,False
